t, c	M(t), נאה	E(t), נאה	Theta(t), נאה	Vp, (ךל/ס)	Vr, (ךל/c)	V, (ךלc)	r (ךל)
4567	5.15399	5.15352	5.15305	7.66382	-0.00357251	7.66383	6788.01
4568	5.15511	5.15465	5.15418	7.66383	-0.00357061	7.66383	6788
4569	5.15624	5.15578	5.15531	7.66383	-0.0035687	7.66383	6788
4570	5.15737	5.15691	5.15644	7.66384	-0.00356679	7.66384	6787.99
4571	5.1585	5.15803	5.15757	7.66384	-0.00356487	7.66384	6787.99
4572	5.15963	5.15916	5.1587	7.66384	-0.00356294	7.66385	6787.99
4573	5.16076	5.16029	5.15983	7.66385	-0.00356102	7.66385	6787.98
4574	5.16189	5.16142	5.16096	7.66385	-0.00355909	7.66385	6787.98
4575	5.16301	5.16255	5.16209	7.66386	-0.00355715	7.66386	6787.98
4576	5.16414	5.16368	5.16321	7.66386	-0.00355521	7.66386	6787.97
4577	5.16527	5.16481	5.16434	7.66386	-0.00355326	7.66387	6787.97
4578	5.1664	5.16594	5.16547	7.66387	-0.00355131	7.66387	6787.97
4579	5.16753	5.16706	5.1666	7.66387	-0.00354936	7.66387	6787.96
4580	5.16866	5.16819	5.16773	7.66388	-0.0035474	7.66388	6787.96
4581	5.16979	5.16932	5.16886	7.66388	-0.00354544	7.66388	6787.96
4582	5.17091	5.17045	5.16999	7.66388	-0.00354347	7.66389	6787.95
4583	5.17204	5.17158	5.17112	7.66389	-0.0035415	7.66389	6787.95
4584	5.17317	5.17271	5.17225	7.66389	-0.00353952	7.66389	6787.95
4585	5.1743	5.17384	5.17338	7.6639	-0.00353754	7.6639	6787.94
4586	5.17543	5.17497	5.17451	7.6639	-0.00353555	7.6639	6787.94
4587	5.17656	5.1761	5.17563	7.6639	-0.00353356	7.66391	6787.93
4588	5.17768	5.17722	5.17676	7.66391	-0.00353157	7.66391	6787.93
4589	5.17881	5.17835	5.17789	7.66391	-0.00352957	7.66391	6787.93
4590	5.17994	5.17948	5.17902	7.66392	-0.00352756	7.66392	6787.92
4591	5.18107	5.18061	5.18015	7.66392	-0.00352555	7.66392	6787.92
4592	5.1822	5.18174	5.18128	7.66392	-0.00352354	7.66393	6787.92
4593	5.18333	5.18287	5.18241	7.66393	-0.00352152	7.66393	6787.91
4594	5.18446	5.184	5.18354	7.66393	-0.0035195	7.66393	6787.91
4595	5.18558	5.18513	5.18467	7.66394	-0.00351748	7.66394	6787.91
4596	5.18671	5.18625	5.1858	7.66394	-0.00351544	7.66394	6787.9
4597	5.18784	5.18738	5.18692	7.66394	-0.00351341	7.66394	6787.9
4598	5.18897	5.18851	5.18805	7.66395	-0.00351137	7.66395	6787.9
4599	5.1901	5.18964	5.18918	7.66395	-0.00350932	7.66395	6787.89
4600	5.19123	5.19077	5.19031	7.66396	-0.00350728	7.66396	6787.89
4601	5.19236	5.1919	5.19144	7.66396	-0.00350522	7.66396	6787.89
4602	5.19348	5.19303	5.19257	7.66396	-0.00350316	7.66396	6787.88
4603	5.19461	5.19416	5.1937	7.66397	-0.0035011	7.66397	6787.88
4604	5.19574	5.19528	5.19483	7.66397	-0.00349904	7.66397	6787.87
4605	5.19687	5.19641	5.19596	7.66398	-0.00349696	7.66398	6787.87
4606	5.198	5.19754	5.19709	7.66398	-0.00349489	7.66398	6787.87
4607	5.19913	5.19867	5.19822	7.66398	-0.00349281	7.66398	6787.86
4608	5.20026	5.1998	5.19934	7.66399	-0.00349072	7.66399	6787.86
4609	5.20138	5.20093	5.20047	7.66399	-0.00348863	7.66399	6787.86
4610	5.20251	5.20206	5.2016	7.664	-0.00348654	7.664	6787.85
4611	5.20364	5.20319	5.20273	7.664	-0.00348444	7.664	6787.85
4612	5.20477	5.20432	5.20386	7.664	-0.00348234	7.664	6787.85
4613	5.2059	5.20544	5.20499	7.66401	-0.00348023	7.66401	6787.84
4614	5.20703	5.20657	5.20612	7.66401	-0.00347812	7.66401	6787.84
4615	5.20816	5.2077	5.20725	7.66402	-0.00347601	7.66402	6787.84
4616	5.20928	5.20883	5.20838	7.66402	-0.00347389	7.66402	6787.83
4617	5.21041	5.20996	5.20951	7.66402	-0.00347176	7.66402	6787.83
4618	5.21154	5.21109	5.21064	7.66403	-0.00346963	7.66403	6787.83
4619	5.21267	5.21222	5.21176	7.66403	-0.0034675	7.66403	6787.82
4620	5.2138	5.21335	5.21289	7.66403	-0.00346536	7.66404	6787.82
4621	5.21493	5.21447	5.21402	7.66404	-0.00346322	7.66404	6787.82
4622	5.21605	5.2156	5.21515	7.66404	-0.00346107	7.66404	6787.81
4623	5.21718	5.21673	5.21628	7.66405	-0.00345892	7.66405	6787.81
4624	5.21831	5.21786	5.21741	7.66405	-0.00345677	7.66405	6787.81
4625	5.21944	5.21899	5.21854	7.66405	-0.00345461	7.66406	6787.8
4626	5.22057	5.22012	5.21967	7.66406	-0.00345244	7.66406	6787.8
4627	5.2217	5.22125	5.2208	7.66406	-0.00345027	7.66406	6787.79
4628	5.22283	5.22238	5.22193	7.66407	-0.0034481	7.66407	6787.79
4629	5.22395	5.2235	5.22306	7.66407	-0.00344592	7.66407	6787.79
4630	5.22508	5.22463	5.22418	7.66407	-0.00344374	7.66407	6787.78
4631	5.22621	5.22576	5.22531	7.66408	-0.00344155	7.66408	6787.78
4632	5.22734	5.22689	5.22644	7.66408	-0.00343936	7.66408	6787.78
4633	5.22847	5.22802	5.22757	7.66409	-0.00343717	7.66409	6787.77
4634	5.2296	5.22915	5.2287	7.66409	-0.00343497	7.66409	6787.77
4635	5.23073	5.23028	5.22983	7.66409	-0.00343276	7.66409	6787.77
4636	5.23185	5.23141	5.23096	7.6641	-0.00343056	7.6641	6787.76
4637	5.23298	5.23254	5.23209	7.6641	-0.00342834	7.6641	6787.76
4638	5.23411	5.23366	5.23322	7.6641	-0.00342613	7.66411	6787.76
4639	5.23524	5.23479	5.23435	7.66411	-0.00342391	7.66411	6787.75
4640	5.23637	5.23592	5.23548	7.66411	-0.00342168	7.66411	6787.75
4641	5.2375	5.23705	5.2366	7.66412	-0.00341945	7.66412	6787.75
4642	5.23863	5.23818	5.23773	7.66412	-0.00341722	7.66412	6787.74
4643	5.23975	5.23931	5.23886	7.66412	-0.00341498	7.66412	6787.74
4644	5.24088	5.24044	5.23999	7.66413	-0.00341273	7.66413	6787.74
4645	5.24201	5.24157	5.24112	7.66413	-0.00341049	7.66413	6787.73
4646	5.24314	5.24269	5.24225	7.66414	-0.00340823	7.66414	6787.73
4647	5.24427	5.24382	5.24338	7.66414	-0.00340598	7.66414	6787.73
4648	5.2454	5.24495	5.24451	7.66414	-0.00340372	7.66414	6787.72
4649	5.24652	5.24608	5.24564	7.66415	-0.00340145	7.66415	6787.72
4650	5.24765	5.24721	5.24677	7.66415	-0.00339918	7.66415	6787.72
4651	5.24878	5.24834	5.2479	7.66415	-0.00339691	7.66416	6787.71
4652	5.24991	5.24947	5.24902	7.66416	-0.00339463	7.66416	6787.71
4653	5.25104	5.2506	5.25015	7.66416	-0.00339235	7.66416	6787.71
4654	5.25217	5.25173	5.25128	7.66417	-0.00339006	7.66417	6787.7
4655	5.2533	5.25285	5.25241	7.66417	-0.00338777	7.66417	6787.7
4656	5.25442	5.25398	5.25354	7.66417	-0.00338548	7.66417	6787.7
4657	5.25555	5.25511	5.25467	7.66418	-0.00338318	7.66418	6787.69
4658	5.25668	5.25624	5.2558	7.66418	-0.00338087	7.66418	6787.69
4659	5.25781	5.25737	5.25693	7.66419	-0.00337856	7.66419	6787.69
4660	5.25894	5.2585	5.25806	7.66419	-0.00337625	7.66419	6787.68
4661	5.26007	5.25963	5.25919	7.66419	-0.00337394	7.66419	6787.68
4662	5.2612	5.26076	5.26032	7.6642	-0.00337161	7.6642	6787.68
4663	5.26232	5.26188	5.26145	7.6642	-0.00336929	7.6642	6787.67
4664	5.26345	5.26301	5.26257	7.6642	-0.00336696	7.66421	6787.67
4665	5.26458	5.26414	5.2637	7.66421	-0.00336463	7.66421	6787.67
4666	5.26571	5.26527	5.26483	7.66421	-0.00336229	7.66421	6787.66
4667	5.26684	5.2664	5.26596	7.66422	-0.00335994	7.66422	6787.66
4668	5.26797	5.26753	5.26709	7.66422	-0.0033576	7.66422	6787.66
4669	5.2691	5.26866	5.26822	7.66422	-0.00335525	7.66422	6787.65
4670	5.27022	5.26979	5.26935	7.66423	-0.00335289	7.66423	6787.65
4671	5.27135	5.27092	5.27048	7.66423	-0.00335053	7.66423	6787.65
4672	5.27248	5.27204	5.27161	7.66423	-0.00334817	7.66424	6787.64
4673	5.27361	5.27317	5.27274	7.66424	-0.0033458	7.66424	6787.64
4674	5.27474	5.2743	5.27387	7.66424	-0.00334343	7.66424	6787.64
4675	5.27587	5.27543	5.27499	7.66425	-0.00334105	7.66425	6787.63
4676	5.277	5.27656	5.27612	7.66425	-0.00333867	7.66425	6787.63
4677	5.27812	5.27769	5.27725	7.66425	-0.00333628	7.66425	6787.63
4678	5.27925	5.27882	5.27838	7.66426	-0.00333389	7.66426	6787.62
4679	5.28038	5.27995	5.27951	7.66426	-0.0033315	7.66426	6787.62
4680	5.28151	5.28107	5.28064	7.66427	-0.0033291	7.66427	6787.62
4681	5.28264	5.2822	5.28177	7.66427	-0.0033267	7.66427	6787.61
4682	5.28377	5.28333	5.2829	7.66427	-0.00332429	7.66427	6787.61
4683	5.28489	5.28446	5.28403	7.66428	-0.00332188	7.66428	6787.61
4684	5.28602	5.28559	5.28516	7.66428	-0.00331947	7.66428	6787.6
4685	5.28715	5.28672	5.28629	7.66428	-0.00331705	7.66428	6787.6
4686	5.28828	5.28785	5.28742	7.66429	-0.00331462	7.66429	6787.6
4687	5.28941	5.28898	5.28854	7.66429	-0.0033122	7.66429	6787.59
4688	5.29054	5.29011	5.28967	7.6643	-0.00330976	7.6643	6787.59
4689	5.29167	5.29123	5.2908	7.6643	-0.00330733	7.6643	6787.59
4690	5.29279	5.29236	5.29193	7.6643	-0.00330489	7.6643	6787.58
4691	5.29392	5.29349	5.29306	7.66431	-0.00330244	7.66431	6787.58
4692	5.29505	5.29462	5.29419	7.66431	-0.00329999	7.66431	6787.58
4693	5.29618	5.29575	5.29532	7.66431	-0.00329754	7.66431	6787.57
4694	5.29731	5.29688	5.29645	7.66432	-0.00329508	7.66432	6787.57
4695	5.29844	5.29801	5.29758	7.66432	-0.00329262	7.66432	6787.57
4696	5.29957	5.29914	5.29871	7.66432	-0.00329016	7.66433	6787.56
4697	5.30069	5.30027	5.29984	7.66433	-0.00328769	7.66433	6787.56
4698	5.30182	5.30139	5.30097	7.66433	-0.00328521	7.66433	6787.56
4699	5.30295	5.30252	5.30209	7.66434	-0.00328274	7.66434	6787.55
4700	5.30408	5.30365	5.30322	7.66434	-0.00328025	7.66434	6787.55
4701	5.30521	5.30478	5.30435	7.66434	-0.00327777	7.66434	6787.55
4702	5.30634	5.30591	5.30548	7.66435	-0.00327528	7.66435	6787.54
4703	5.30747	5.30704	5.30661	7.66435	-0.00327278	7.66435	6787.54
4704	5.30859	5.30817	5.30774	7.66435	-0.00327028	7.66436	6787.54
4705	5.30972	5.3093	5.30887	7.66436	-0.00326778	7.66436	6787.53
4706	5.31085	5.31043	5.31	7.66436	-0.00326527	7.66436	6787.53
4707	5.31198	5.31155	5.31113	7.66437	-0.00326276	7.66437	6787.53
4708	5.31311	5.31268	5.31226	7.66437	-0.00326024	7.66437	6787.52
4709	5.31424	5.31381	5.31339	7.66437	-0.00325772	7.66437	6787.52
4710	5.31537	5.31494	5.31452	7.66438	-0.0032552	7.66438	6787.52
4711	5.31649	5.31607	5.31564	7.66438	-0.00325267	7.66438	6787.51
4712	5.31762	5.3172	5.31677	7.66438	-0.00325014	7.66438	6787.51
4713	5.31875	5.31833	5.3179	7.66439	-0.0032476	7.66439	6787.51
4714	5.31988	5.31946	5.31903	7.66439	-0.00324506	7.66439	6787.5
4715	5.32101	5.32058	5.32016	7.66439	-0.00324252	7.6644	6787.5
4716	5.32214	5.32171	5.32129	7.6644	-0.00323997	7.6644	6787.5
4717	5.32326	5.32284	5.32242	7.6644	-0.00323741	7.6644	6787.49
4718	5.32439	5.32397	5.32355	7.66441	-0.00323486	7.66441	6787.49
4719	5.32552	5.3251	5.32468	7.66441	-0.0032323	7.66441	6787.49
4720	5.32665	5.32623	5.32581	7.66441	-0.00322973	7.66441	6787.48
4721	5.32778	5.32736	5.32694	7.66442	-0.00322716	7.66442	6787.48
4722	5.32891	5.32849	5.32807	7.66442	-0.00322459	7.66442	6787.48
4723	5.33004	5.32962	5.3292	7.66442	-0.00322201	7.66442	6787.47
4724	5.33116	5.33074	5.33032	7.66443	-0.00321943	7.66443	6787.47
4725	5.33229	5.33187	5.33145	7.66443	-0.00321684	7.66443	6787.47
4726	5.33342	5.333	5.33258	7.66444	-0.00321425	7.66444	6787.46
4727	5.33455	5.33413	5.33371	7.66444	-0.00321166	7.66444	6787.46
4728	5.33568	5.33526	5.33484	7.66444	-0.00320906	7.66444	6787.46
4729	5.33681	5.33639	5.33597	7.66445	-0.00320646	7.66445	6787.45
4730	5.33794	5.33752	5.3371	7.66445	-0.00320385	7.66445	6787.45
4731	5.33906	5.33865	5.33823	7.66445	-0.00320124	7.66445	6787.45
4732	5.34019	5.33978	5.33936	7.66446	-0.00319862	7.66446	6787.45
4733	5.34132	5.3409	5.34049	7.66446	-0.003196	7.66446	6787.44
4734	5.34245	5.34203	5.34162	7.66446	-0.00319338	7.66446	6787.44
4735	5.34358	5.34316	5.34275	7.66447	-0.00319075	7.66447	6787.44
4736	5.34471	5.34429	5.34387	7.66447	-0.00318812	7.66447	6787.43
4737	5.34584	5.34542	5.345	7.66447	-0.00318549	7.66448	6787.43
4738	5.34696	5.34655	5.34613	7.66448	-0.00318285	7.66448	6787.43
4739	5.34809	5.34768	5.34726	7.66448	-0.00318021	7.66448	6787.42
4740	5.34922	5.34881	5.34839	7.66449	-0.00317756	7.66449	6787.42
4741	5.35035	5.34994	5.34952	7.66449	-0.00317491	7.66449	6787.42
4742	5.35148	5.35106	5.35065	7.66449	-0.00317225	7.66449	6787.41
4743	5.35261	5.35219	5.35178	7.6645	-0.00316959	7.6645	6787.41
4744	5.35374	5.35332	5.35291	7.6645	-0.00316693	7.6645	6787.41
4745	5.35486	5.35445	5.35404	7.6645	-0.00316426	7.6645	6787.4
4746	5.35599	5.35558	5.35517	7.66451	-0.00316159	7.66451	6787.4
4747	5.35712	5.35671	5.3563	7.66451	-0.00315891	7.66451	6787.4
4748	5.35825	5.35784	5.35743	7.66451	-0.00315624	7.66451	6787.39
4749	5.35938	5.35897	5.35855	7.66452	-0.00315355	7.66452	6787.39
4750	5.36051	5.3601	5.35968	7.66452	-0.00315086	7.66452	6787.39
4751	5.36163	5.36122	5.36081	7.66452	-0.00314817	7.66453	6787.39
4752	5.36276	5.36235	5.36194	7.66453	-0.00314548	7.66453	6787.38
4753	5.36389	5.36348	5.36307	7.66453	-0.00314278	7.66453	6787.38
4754	5.36502	5.36461	5.3642	7.66454	-0.00314007	7.66454	6787.38
4755	5.36615	5.36574	5.36533	7.66454	-0.00313737	7.66454	6787.37
4756	5.36728	5.36687	5.36646	7.66454	-0.00313465	7.66454	6787.37
4757	5.36841	5.368	5.36759	7.66455	-0.00313194	7.66455	6787.37
4758	5.36953	5.36913	5.36872	7.66455	-0.00312922	7.66455	6787.36
4759	5.37066	5.37026	5.36985	7.66455	-0.00312649	7.66455	6787.36
4760	5.37179	5.37138	5.37098	7.66456	-0.00312377	7.66456	6787.36
4761	5.37292	5.37251	5.37211	7.66456	-0.00312103	7.66456	6787.35
4762	5.37405	5.37364	5.37323	7.66456	-0.0031183	7.66456	6787.35
4763	5.37518	5.37477	5.37436	7.66457	-0.00311556	7.66457	6787.35
4764	5.37631	5.3759	5.37549	7.66457	-0.00311282	7.66457	6787.34
4765	5.37743	5.37703	5.37662	7.66457	-0.00311007	7.66457	6787.34
4766	5.37856	5.37816	5.37775	7.66458	-0.00310732	7.66458	6787.34
4767	5.37969	5.37929	5.37888	7.66458	-0.00310456	7.66458	6787.34
4768	5.38082	5.38042	5.38001	7.66458	-0.0031018	7.66459	6787.33
4769	5.38195	5.38154	5.38114	7.66459	-0.00309904	7.66459	6787.33
4770	5.38308	5.38267	5.38227	7.66459	-0.00309627	7.66459	6787.33
4771	5.38421	5.3838	5.3834	7.6646	-0.0030935	7.6646	6787.32
4772	5.38533	5.38493	5.38453	7.6646	-0.00309072	7.6646	6787.32
4773	5.38646	5.38606	5.38566	7.6646	-0.00308794	7.6646	6787.32
4774	5.38759	5.38719	5.38679	7.66461	-0.00308516	7.66461	6787.31
4775	5.38872	5.38832	5.38792	7.66461	-0.00308237	7.66461	6787.31
4776	5.38985	5.38945	5.38904	7.66461	-0.00307958	7.66461	6787.31
4777	5.39098	5.39058	5.39017	7.66462	-0.00307679	7.66462	6787.3
4778	5.39211	5.3917	5.3913	7.66462	-0.00307399	7.66462	6787.3
4779	5.39323	5.39283	5.39243	7.66462	-0.00307119	7.66462	6787.3
4780	5.39436	5.39396	5.39356	7.66463	-0.00306838	7.66463	6787.29
4781	5.39549	5.39509	5.39469	7.66463	-0.00306557	7.66463	6787.29
4782	5.39662	5.39622	5.39582	7.66463	-0.00306275	7.66463	6787.29
4783	5.39775	5.39735	5.39695	7.66464	-0.00305994	7.66464	6787.29
4784	5.39888	5.39848	5.39808	7.66464	-0.00305711	7.66464	6787.28
4785	5.4	5.39961	5.39921	7.66464	-0.00305429	7.66464	6787.28
4786	5.40113	5.40074	5.40034	7.66465	-0.00305146	7.66465	6787.28
4787	5.40226	5.40186	5.40147	7.66465	-0.00304862	7.66465	6787.27
4788	5.40339	5.40299	5.4026	7.66465	-0.00304578	7.66465	6787.27
4789	5.40452	5.40412	5.40372	7.66466	-0.00304294	7.66466	6787.27
4790	5.40565	5.40525	5.40485	7.66466	-0.0030401	7.66466	6787.26
4791	5.40678	5.40638	5.40598	7.66466	-0.00303725	7.66467	6787.26
4792	5.4079	5.40751	5.40711	7.66467	-0.00303439	7.66467	6787.26
4793	5.40903	5.40864	5.40824	7.66467	-0.00303154	7.66467	6787.26
4794	5.41016	5.40977	5.40937	7.66467	-0.00302868	7.66468	6787.25
4795	5.41129	5.4109	5.4105	7.66468	-0.00302581	7.66468	6787.25
4796	5.41242	5.41202	5.41163	7.66468	-0.00302294	7.66468	6787.25
4797	5.41355	5.41315	5.41276	7.66469	-0.00302007	7.66469	6787.24
4798	5.41468	5.41428	5.41389	7.66469	-0.00301719	7.66469	6787.24
4799	5.4158	5.41541	5.41502	7.66469	-0.00301431	7.66469	6787.24
4800	5.41693	5.41654	5.41615	7.6647	-0.00301143	7.6647	6787.23
4801	5.41806	5.41767	5.41728	7.6647	-0.00300854	7.6647	6787.23
4802	5.41919	5.4188	5.41841	7.6647	-0.00300565	7.6647	6787.23
4803	5.42032	5.41993	5.41953	7.66471	-0.00300275	7.66471	6787.23
4804	5.42145	5.42106	5.42066	7.66471	-0.00299985	7.66471	6787.22
4805	5.42258	5.42218	5.42179	7.66471	-0.00299695	7.66471	6787.22
4806	5.4237	5.42331	5.42292	7.66472	-0.00299404	7.66472	6787.22
4807	5.42483	5.42444	5.42405	7.66472	-0.00299113	7.66472	6787.21
4808	5.42596	5.42557	5.42518	7.66472	-0.00298821	7.66472	6787.21
4809	5.42709	5.4267	5.42631	7.66473	-0.00298529	7.66473	6787.21
4810	5.42822	5.42783	5.42744	7.66473	-0.00298237	7.66473	6787.2
4811	5.42935	5.42896	5.42857	7.66473	-0.00297945	7.66473	6787.2
4812	5.43047	5.43009	5.4297	7.66474	-0.00297651	7.66474	6787.2
4813	5.4316	5.43122	5.43083	7.66474	-0.00297358	7.66474	6787.2
4814	5.43273	5.43234	5.43196	7.66474	-0.00297064	7.66474	6787.19
4815	5.43386	5.43347	5.43309	7.66475	-0.0029677	7.66475	6787.19
4816	5.43499	5.4346	5.43422	7.66475	-0.00296476	7.66475	6787.19
4817	5.43612	5.43573	5.43534	7.66475	-0.00296181	7.66475	6787.18
4818	5.43725	5.43686	5.43647	7.66476	-0.00295885	7.66476	6787.18
4819	5.43837	5.43799	5.4376	7.66476	-0.0029559	7.66476	6787.18
4820	5.4395	5.43912	5.43873	7.66476	-0.00295294	7.66476	6787.17
4821	5.44063	5.44025	5.43986	7.66477	-0.00294997	7.66477	6787.17
4822	5.44176	5.44138	5.44099	7.66477	-0.002947	7.66477	6787.17
4823	5.44289	5.4425	5.44212	7.66477	-0.00294403	7.66477	6787.17
4824	5.44402	5.44363	5.44325	7.66478	-0.00294106	7.66478	6787.16
4825	5.44515	5.44476	5.44438	7.66478	-0.00293808	7.66478	6787.16
4826	5.44627	5.44589	5.44551	7.66478	-0.00293509	7.66478	6787.16
4827	5.4474	5.44702	5.44664	7.66479	-0.00293211	7.66479	6787.15
4828	5.44853	5.44815	5.44777	7.66479	-0.00292912	7.66479	6787.15
4829	5.44966	5.44928	5.4489	7.66479	-0.00292612	7.66479	6787.15
4830	5.45079	5.45041	5.45003	7.6648	-0.00292312	7.6648	6787.15
4831	5.45192	5.45154	5.45115	7.6648	-0.00292012	7.6648	6787.14
4832	5.45305	5.45266	5.45228	7.6648	-0.00291712	7.6648	6787.14
4833	5.45417	5.45379	5.45341	7.66481	-0.00291411	7.66481	6787.14
4834	5.4553	5.45492	5.45454	7.66481	-0.00291109	7.66481	6787.13
4835	5.45643	5.45605	5.45567	7.66481	-0.00290808	7.66481	6787.13
4836	5.45756	5.45718	5.4568	7.66482	-0.00290506	7.66482	6787.13
4837	5.45869	5.45831	5.45793	7.66482	-0.00290203	7.66482	6787.12
4838	5.45982	5.45944	5.45906	7.66482	-0.00289901	7.66482	6787.12
4839	5.46095	5.46057	5.46019	7.66483	-0.00289597	7.66483	6787.12
4840	5.46207	5.4617	5.46132	7.66483	-0.00289294	7.66483	6787.12
4841	5.4632	5.46283	5.46245	7.66483	-0.0028899	7.66483	6787.11
4842	5.46433	5.46395	5.46358	7.66484	-0.00288686	7.66484	6787.11
4843	5.46546	5.46508	5.46471	7.66484	-0.00288381	7.66484	6787.11
4844	5.46659	5.46621	5.46584	7.66484	-0.00288076	7.66484	6787.1
4845	5.46772	5.46734	5.46697	7.66484	-0.00287771	7.66485	6787.1
4846	5.46884	5.46847	5.46809	7.66485	-0.00287465	7.66485	6787.1
4847	5.46997	5.4696	5.46922	7.66485	-0.00287159	7.66485	6787.1
4848	5.4711	5.47073	5.47035	7.66485	-0.00286852	7.66486	6787.09
4849	5.47223	5.47186	5.47148	7.66486	-0.00286546	7.66486	6787.09
4850	5.47336	5.47299	5.47261	7.66486	-0.00286238	7.66486	6787.09
4851	5.47449	5.47411	5.47374	7.66486	-0.00285931	7.66486	6787.08
4852	5.47562	5.47524	5.47487	7.66487	-0.00285623	7.66487	6787.08
4853	5.47674	5.47637	5.476	7.66487	-0.00285315	7.66487	6787.08
4854	5.47787	5.4775	5.47713	7.66487	-0.00285006	7.66487	6787.08
4855	5.479	5.47863	5.47826	7.66488	-0.00284697	7.66488	6787.07
4856	5.48013	5.47976	5.47939	7.66488	-0.00284388	7.66488	6787.07
4857	5.48126	5.48089	5.48052	7.66488	-0.00284078	7.66488	6787.07
4858	5.48239	5.48202	5.48165	7.66489	-0.00283768	7.66489	6787.06
4859	5.48352	5.48315	5.48278	7.66489	-0.00283457	7.66489	6787.06
4860	5.48464	5.48427	5.48391	7.66489	-0.00283146	7.66489	6787.06
4861	5.48577	5.4854	5.48503	7.6649	-0.00282835	7.6649	6787.06
4862	5.4869	5.48653	5.48616	7.6649	-0.00282524	7.6649	6787.05
4863	5.48803	5.48766	5.48729	7.6649	-0.00282212	7.6649	6787.05
4864	5.48916	5.48879	5.48842	7.66491	-0.002819	7.66491	6787.05
4865	5.49029	5.48992	5.48955	7.66491	-0.00281587	7.66491	6787.04
4866	5.49142	5.49105	5.49068	7.66491	-0.00281274	7.66491	6787.04
4867	5.49254	5.49218	5.49181	7.66492	-0.00280961	7.66492	6787.04
4868	5.49367	5.49331	5.49294	7.66492	-0.00280647	7.66492	6787.04
4869	5.4948	5.49444	5.49407	7.66492	-0.00280333	7.66492	6787.03
4870	5.49593	5.49556	5.4952	7.66493	-0.00280018	7.66493	6787.03
4871	5.49706	5.49669	5.49633	7.66493	-0.00279704	7.66493	6787.03
4872	5.49819	5.49782	5.49746	7.66493	-0.00279388	7.66493	6787.03
4873	5.49932	5.49895	5.49859	7.66493	-0.00279073	7.66494	6787.02
4874	5.50044	5.50008	5.49972	7.66494	-0.00278757	7.66494	6787.02
4875	5.50157	5.50121	5.50085	7.66494	-0.00278441	7.66494	6787.02
4876	5.5027	5.50234	5.50197	7.66494	-0.00278124	7.66494	6787.01
4877	5.50383	5.50347	5.5031	7.66495	-0.00277807	7.66495	6787.01
4878	5.50496	5.5046	5.50423	7.66495	-0.0027749	7.66495	6787.01
4879	5.50609	5.50572	5.50536	7.66495	-0.00277172	7.66495	6787.01
4880	5.50721	5.50685	5.50649	7.66496	-0.00276854	7.66496	6787
4881	5.50834	5.50798	5.50762	7.66496	-0.00276536	7.66496	6787
4882	5.50947	5.50911	5.50875	7.66496	-0.00276217	7.66496	6787
4883	5.5106	5.51024	5.50988	7.66497	-0.00275898	7.66497	6786.99
4884	5.51173	5.51137	5.51101	7.66497	-0.00275579	7.66497	6786.99
4885	5.51286	5.5125	5.51214	7.66497	-0.00275259	7.66497	6786.99
4886	5.51399	5.51363	5.51327	7.66498	-0.00274939	7.66498	6786.99
4887	5.51511	5.51476	5.5144	7.66498	-0.00274619	7.66498	6786.98
4888	5.51624	5.51589	5.51553	7.66498	-0.00274298	7.66498	6786.98
4889	5.51737	5.51701	5.51666	7.66498	-0.00273977	7.66499	6786.98
4890	5.5185	5.51814	5.51779	7.66499	-0.00273655	7.66499	6786.98
4891	5.51963	5.51927	5.51892	7.66499	-0.00273333	7.66499	6786.97
4892	5.52076	5.5204	5.52004	7.66499	-0.00273011	7.66499	6786.97
4893	5.52189	5.52153	5.52117	7.665	-0.00272689	7.665	6786.97
4894	5.52301	5.52266	5.5223	7.665	-0.00272366	7.665	6786.96
4895	5.52414	5.52379	5.52343	7.665	-0.00272043	7.665	6786.96
4896	5.52527	5.52492	5.52456	7.66501	-0.00271719	7.66501	6786.96
4897	5.5264	5.52605	5.52569	7.66501	-0.00271395	7.66501	6786.96
4898	5.52753	5.52717	5.52682	7.66501	-0.00271071	7.66501	6786.95
4899	5.52866	5.5283	5.52795	7.66502	-0.00270746	7.66502	6786.95
4900	5.52979	5.52943	5.52908	7.66502	-0.00270421	7.66502	6786.95
4901	5.53091	5.53056	5.53021	7.66502	-0.00270096	7.66502	6786.95
4902	5.53204	5.53169	5.53134	7.66502	-0.0026977	7.66502	6786.94
4903	5.53317	5.53282	5.53247	7.66503	-0.00269444	7.66503	6786.94
4904	5.5343	5.53395	5.5336	7.66503	-0.00269118	7.66503	6786.94
4905	5.53543	5.53508	5.53473	7.66503	-0.00268791	7.66503	6786.93
4906	5.53656	5.53621	5.53586	7.66504	-0.00268464	7.66504	6786.93
4907	5.53769	5.53734	5.53699	7.66504	-0.00268137	7.66504	6786.93
4908	5.53881	5.53846	5.53811	7.66504	-0.00267809	7.66504	6786.93
4909	5.53994	5.53959	5.53924	7.66505	-0.00267481	7.66505	6786.92
4910	5.54107	5.54072	5.54037	7.66505	-0.00267153	7.66505	6786.92
4911	5.5422	5.54185	5.5415	7.66505	-0.00266824	7.66505	6786.92
4912	5.54333	5.54298	5.54263	7.66505	-0.00266495	7.66506	6786.92
4913	5.54446	5.54411	5.54376	7.66506	-0.00266165	7.66506	6786.91
4914	5.54558	5.54524	5.54489	7.66506	-0.00265835	7.66506	6786.91
4915	5.54671	5.54637	5.54602	7.66506	-0.00265505	7.66506	6786.91
